Type	LocationID	State	StateName	County	CountyState	City	FacilityName
HELIPORT	95NC	NC	NORTH CAROLINA	ONSLOW	NC	JACKSONVILLE	ONSLOW MEM HOSPITAL
AIRPORT	N22	NC	NORTH CAROLINA	ONSLOW	NC	JACKSONVILLE	SKY MANOR
AIRPORT	GEV	NC	NORTH CAROLINA	ASHE	NC	JEFFERSON	ASHE COUNTY
AIRPORT	NC50	NC	NORTH CAROLINA	ASHE	NC	JEFFERSON	SKYLAND
AIRPORT	78A	NC	NORTH CAROLINA	YADKIN	NC	JONESVILLE	SWAN CREEK
AIRPORT	N88	NC	NORTH CAROLINA	GUILFORD	NC	JULIAN	KECKS
AIRPORT	NC64	NC	NORTH CAROLINA	ROWAN	NC	KANNAPOLIS	BARRINGER FIELD
AIRPORT	NC39	NC	NORTH CAROLINA	ROWAN	NC	KANNAPOLIS	ENOCHVILLE
AIRPORT	50NC	NC	NORTH CAROLINA	ROWAN	NC	KANNAPOLIS	ERVIN AIRFIELD
AIRPORT	2NC8	NC	NORTH CAROLINA	ROWAN	NC	KANNAPOLIS	GOODNIGHT'S
AIRPORT	41NC	NC	NORTH CAROLINA	ROWAN	NC	KANNAPOLIS	SLOOP
AIRPORT	6NC2	NC	NORTH CAROLINA	ROWAN	NC	KANNAPOLIS	WILHELM
AIRPORT	DPL	NC	NORTH CAROLINA	DUPLIN	NC	KENANSVILLE	DUPLIN CO
HELIPORT	23NC	NC	NORTH CAROLINA	DUPLIN	NC	KENANSVILLE	DUPLIN GENERAL HOSPITAL
AIRPORT	7NC3	NC	NORTH CAROLINA	JOHNSTON	NC	KENLY	KENLY
AIRPORT	FFA	NC	NORTH CAROLINA	DARE	NC	KILL DEVIL HILLS	FIRST FLIGHT
AIRPORT	ISO	NC	NORTH CAROLINA	LENOIR	NC	KINSTON	KINSTON RGNL JETPORT AT STALLINGS FLD
HELIPORT	55NC	NC	NORTH CAROLINA	LENOIR	NC	KINSTON	LENOIR MEMORIAL HOSPITAL
AIRPORT	6NC9	NC	NORTH CAROLINA	LENOIR	NC	KINSTON	MOSS HILL
AIRPORT	NC56	NC	NORTH CAROLINA	VANCE	NC	KITTRELL	DEER RUN
AIRPORT	W17	NC	NORTH CAROLINA	WAKE	NC	KNIGHTDALE	RALEIGH EAST
AIRPORT	44NC	NC	NORTH CAROLINA	ROWAN	NC	LANDIS	BROADWAY AIRFIELD
HELIPORT	02NC	NC	NORTH CAROLINA	ROWAN	NC	LANDIS	RACE CITY
HELIPORT	2NC9	NC	NORTH CAROLINA	SCOTLAND	NC	LAURINBURG	SCOTLAND MEMORIAL
AIRPORT	NR94	NC	NORTH CAROLINA	STOKES	NC	LAWSONVILLE	HEAVENLY ACRES
AIRPORT	68NC	NC	NORTH CAROLINA	PERSON	NC	LEASBURG	WINSTEAD '76'
AIRPORT	18NC	NC	NORTH CAROLINA	CALDWELL	NC	LENOIR	LANNI FIELD
AIRPORT	NC27	NC	NORTH CAROLINA	CALDWELL	NC	LENOIR	LOWER CREEK
AIRPORT	08NC	NC	NORTH CAROLINA	FORSYTH	NC	LEWISVILLE	WHITEHEART FARM
AIRPORT	EXX	NC	NORTH CAROLINA	DAVIDSON	NC	LEXINGTON	DAVIDSON COUNTY
AIRPORT	2NC6	NC	NORTH CAROLINA	DAVIDSON	NC	LEXINGTON	FLYING M
AIRPORT	48NC	NC	NORTH CAROLINA	DAVIDSON	NC	LEXINGTON	MORRISON FIELD
AIRPORT	2A5	NC	NORTH CAROLINA	GUILFORD	NC	LIBERTY	CAUSEY
AIRPORT	N61	NC	NORTH CAROLINA	ALAMANCE	NC	LIBERTY	HINSHAW (GREENACRES)
HELIPORT	42NR	NC	NORTH CAROLINA	HARNETT	NC	LILLINGTON	HARNETT HEALTH
AIRPORT	NR77	NC	NORTH CAROLINA	HARNETT	NC	LILLINGTON	JOHNSON FIELD
HELIPORT	43NR	NC	NORTH CAROLINA	LINCOLN	NC	LINCOLNTON	CAROLINAS MEDICAL CENTER LINCOLNTON
AIRPORT	IPJ	NC	NORTH CAROLINA	LINCOLN	NC	LINCOLNTON	LINCOLNTON-LINCOLN COUNTY RGNL
AIRPORT	9NC2	NC	NORTH CAROLINA	CUMBERLAND	NC	LINDEN	FLYERS AIRPARK
AIRPORT	4NC3	NC	NORTH CAROLINA	CUMBERLAND	NC	LINDEN	WINDSOR FARMS
HELIPORT	98NC	NC	NORTH CAROLINA	AVERY	NC	LINVILLE	LINVILLE RIDGE
HELIPORT	72NC	NC	NORTH CAROLINA	HALIFAX	NC	LITTLETON	BETHANY SOUTH
AIRPORT	5NC3	NC	NORTH CAROLINA	CABARRUS	NC	LOCUST	REED MINE
AIRPORT	3NC3	NC	NORTH CAROLINA	STANLY	NC	LOCUST	TUCKER FIELD
AIRPORT	79NC	NC	NORTH CAROLINA	FRANKLIN	NC	LOUISBURG	BALL
HELIPORT	01MU	NC	NORTH CAROLINA	FRANKLIN	NC	LOUISBURG	MARIA PERHAM FRANKLIN HOSPITAL
AIRPORT	00NC	NC	NORTH CAROLINA	FRANKLIN	NC	LOUISBURG	NORTH RALEIGH
AIRPORT	LHZ	NC	NORTH CAROLINA	FRANKLIN	NC	LOUISBURG	TRIANGLE NORTH EXECUTIVE
HELIPORT	NR91	NC	NORTH CAROLINA	ROBESON	NC	LUMBERTON	LUMBERTON EMERGENCY RESCUE UNIT
AIRPORT	LBT	NC	NORTH CAROLINA	ROBESON	NC	LUMBERTON	LUMBERTON RGNL
AIRPORT	53NC	NC	NORTH CAROLINA	ROBESON	NC	LUMBERTON	MYNATT FIELD
AIRPORT	NC10	NC	NORTH CAROLINA	WARREN	NC	MACON	NOCARVA
AIRPORT	0NC7	NC	NORTH CAROLINA	ROCKINGHAM	NC	MADISON	LINDSAY
AIRPORT	N92	NC	NORTH CAROLINA	CATAWBA	NC	MAIDEN	LANEYS
AIRPORT	MQI	NC	NORTH CAROLINA	DARE	NC	MANTEO	DARE COUNTY RGNL
HELIPORT	NC33	NC	NORTH CAROLINA	MC DOWELL	NC	MARION	MISSION HOSPITAL MCDOWELL
AIRPORT	9A9	NC	NORTH CAROLINA	MC DOWELL	NC	MARION	SHIFLET FIELD
AIRPORT	33NR	NC	NORTH CAROLINA	MADISON	NC	MARS HILL	SKYLINE PEAK
AIRPORT	46NC	NC	NORTH CAROLINA	UNION	NC	MARSHVILLE	BROWN FIELD
AIRPORT	3NC4	NC	NORTH CAROLINA	UNION	NC	MARSHVILLE	MC DONALD FIELD
AIRPORT	MEB	NC	NORTH CAROLINA	SCOTLAND	NC	MAXTON	LAURINBURG-MAXTON
AIRPORT	8NC7	NC	NORTH CAROLINA	JONES	NC	MAYSVILLE	PARKER FIELD
HELIPORT	4NC1	NC	NORTH CAROLINA	CASWELL	NC	MILTON	FUTURISTICS
GLIDERPORT	43NC	NC	NORTH CAROLINA	DAVIE	NC	MOCKSVILLE	BAHNSON
AIRPORT	4NC0	NC	NORTH CAROLINA	DAVIE	NC	MOCKSVILLE	BOYD'S HAWKS CREEK
AIRPORT	5NC2	NC	NORTH CAROLINA	DAVIE	NC	MOCKSVILLE	SUGAR VALLEY
AIRPORT	5NC1	NC	NORTH CAROLINA	DAVIE	NC	MOCKSVILLE	TARA AIRBASE
AIRPORT	8A7	NC	NORTH CAROLINA	DAVIE	NC	MOCKSVILLE	TWIN LAKES
AIRPORT	EQY	NC	NORTH CAROLINA	UNION	NC	MONROE	CHARLOTTE-MONROE EXECUTIVE
AIRPORT	N2C	NC	NORTH CAROLINA	UNION	NC	MONROE	CHARLOTTE-MONROE EXECUTIVE
HELIPORT	10NR	NC	NORTH CAROLINA	UNION	NC	MONROE	CHS UNION
AIRPORT	9NC3	NC	NORTH CAROLINA	UNION	NC	MONROE	EDWARDS
AIRPORT	24NC	NC	NORTH CAROLINA	UNION	NC	MONROE	MC GEE FIELD
HELIPORT	2NC2	NC	NORTH CAROLINA	UNION	NC	MONROE	UNION MEMORIAL HOSPITAL INC
AIRPORT	1NC2	NC	NORTH CAROLINA	IREDELL	NC	MOORESVILLE	ATWELL
HELIPORT	NR06	NC	NORTH CAROLINA	IREDELL	NC	MOORESVILLE	HUNTER CONSTRUCTION
AIRPORT	35NC	NC	NORTH CAROLINA	IREDELL	NC	MOORESVILLE	JOHNSTON
AIRPORT	14A	NC	NORTH CAROLINA	IREDELL	NC	MOORESVILLE	LAKE NORMAN AIRPARK
AIRPORT	NC30	NC	NORTH CAROLINA	ROWAN	NC	MOORESVILLE	MILLER AIR PARK
HELIPORT	NC80	NC	NORTH CAROLINA	CARTERET	NC	MOREHEAD CITY	MOREHEAD CITY STATE PORT TERMINAL
HELIPORT	92NC	NC	NORTH CAROLINA	BURKE	NC	MORGANTON	CAROLINAS HEALTHCARE SYSTEM BLUE RIDGE
AIRPORT	3NC0	NC	NORTH CAROLINA	BURKE	NC	MORGANTON	CLYDE VALLEY
AIRPORT	MRN	NC	NORTH CAROLINA	CALDWELL	NC	MORGANTON	FOOTHILLS REGIONAL
AIRPORT	NC52	NC	NORTH CAROLINA	BURKE	NC	MORGANTON	SILVER CREEK
AIRPORT	MWK	NC	NORTH CAROLINA	SURRY	NC	MOUNT AIRY	MOUNT AIRY/SURRY COUNTY
AIRPORT	NR02	NC	NORTH CAROLINA	MONTGOMERY	NC	MOUNT GILEAD	JORDAN FIELD
AIRPORT	W40	NC	NORTH CAROLINA	WAYNE	NC	MOUNT OLIVE	MOUNT OLIVE MUNI
AIRPORT	62NR	NC	NORTH CAROLINA	CABARRUS	NC	MOUNT PLEASANT	WEST
AIRPORT	NC61	NC	NORTH CAROLINA	CAMDEN	NC	MOYOCK	NC61
AIRPORT	9NC7	NC	NORTH CAROLINA	CABARRUS	NC	MT PLEASANT	WILLOW CREEK
AIRPORT	9NR4	NC	NORTH CAROLINA	CABARRUS	NC	MT. PLEASANT	WOLF PIT
HELIPORT	5NC4	NC	NORTH CAROLINA	CHEROKEE	NC	MURPHY	MURPHY MEDICAL CENTER
HELIPORT	NC53	NC	NORTH CAROLINA	CHEROKEE	NC	MURPHY	TUSQUITEE
HELIPORT	NC88	NC	NORTH CAROLINA	DARE	NC	NAGS HEAD	OUTER BANKS
AIRPORT	6NR6	NC	NORTH CAROLINA	MC DOWELL	NC	NEBO	PATTON VALLEY
AIRPORT	NC20	NC	NORTH CAROLINA	CRAVEN	NC	NEW BERN	CANAAN AIR BASE
HELIPORT	NC57	NC	NORTH CAROLINA	CRAVEN	NC	NEW BERN	CAROLINAEAST MEDICAL CENTER
AIRPORT	EWN	NC	NORTH CAROLINA	CRAVEN	NC	NEW BERN	COASTAL CAROLINA REGIONAL
HELIPORT	99NC	NC	NORTH CAROLINA	CRAVEN	NC	NEW BERN	STREETS FERRY
HELIPORT	22NR	NC	NORTH CAROLINA	WAKE	NC	NEW HILL	HARRIS NUCLEAR PLANT
AIRPORT	6NC7	NC	NORTH CAROLINA	CARTERET	NC	NEWPORT	CIRCLE P FARM
AIRPORT	63NC	NC	NORTH CAROLINA	JOHNSTON	NC	NEWTON GROVE	FIDDLEAIR
AIRPORT	70NR	NC	NORTH CAROLINA	SAMPSON	NC	NEWTON GROVE	RUBY'S LANDING
AIRPORT	UKF	NC	NORTH CAROLINA	WILKES	NC	NORTH WILKESBORO	WILKES COUNTY
HELIPORT	49NC	NC	NORTH CAROLINA	WILKES	NC	NORTH WILKESBORO	WILKES RGNL MEDICAL CENTER
AIRPORT	SUT	NC	NORTH CAROLINA	BRUNSWICK	NC	OAK ISLAND	CAPE FEAR RGNL JETPORT/HOWIE FRANKLIN FLD
AIRPORT	N83	NC	NORTH CAROLINA	GUILFORD	NC	OAK RIDGE	DS BUTLER FARM AND AIRFIELD
AIRPORT	60J	NC	NORTH CAROLINA	BRUNSWICK	NC	OCEAN ISLE BEACH	ODELL WILLIAMSON MUNI
AIRPORT	W95	NC	NORTH CAROLINA	HYDE	NC	OCRACOKE	OCRACOKE ISLAND
HELIPORT	7NR2	NC	NORTH CAROLINA	GRANVILLE	NC	OXFORD	GRANVILLE MEDICAL CENTER
AIRPORT	HNZ	NC	NORTH CAROLINA	GRANVILLE	NC	OXFORD	HENDERSON-OXFORD
AIRPORT	NC71	NC	NORTH CAROLINA	ROBESON	NC	PARKTON	E T FIELD
AIRPORT	32NC	NC	NORTH CAROLINA	ROBESON	NC	PARKTON	HALL FIELD
AIRPORT	61NC	NC	NORTH CAROLINA	ROBESON	NC	PARKTON	SOUTHERN COMFORTS AERODROME
AIRPORT	70NC	NC	NORTH CAROLINA	MECKLENBURG	NC	PASCHALL	MARTINDALE EXECUTIVE ARPK
HELIPORT	65NC	NC	NORTH CAROLINA	SURRY	NC	PILOT MOUNTAIN	SCENIC OVERLOOK B & B
AIRPORT	N26	NC	NORTH CAROLINA	RICHMOND	NC	PINEHURST	DERBY AERODROME
HELIPORT	0NC2	NC	NORTH CAROLINA	MOORE	NC	PINEHURST	MOORE RGNL HOSPITAL
AIRPORT	SOP	NC	NORTH CAROLINA	MOORE	NC	PINEHURST/SOUTHERN PINES	MOORE COUNTY
HELIPORT	NC55	NC	NORTH CAROLINA	MECKLENBURG	NC	PINEVILLE	CAROWINDS
AIRPORT	NR10	NC	NORTH CAROLINA	LENOIR	NC	PINK HILL	PINK HILL
AIRPORT	8NC4	NC	NORTH CAROLINA	CHATHAM	NC	PITTSBORO	DEAD DOG
AIRPORT	9NC8	NC	NORTH CAROLINA	CHATHAM	NC	PITTSBORO	EAGLES LANDING
ULTRALIGHT	1NC1	NC	NORTH CAROLINA	CHATHAM	NC	PITTSBORO	RON'S ULTRALIGHT FIELD
AIRPORT	64NC	NC	NORTH CAROLINA	RANDOLPH	NC	PLEASANT GARDEN	FIELDS
AIRPORT	7NC	NC	NORTH CAROLINA	WASHINGTON	NC	PLYMOUTH	DONALD'S AIR PARK INC
AIRPORT	PMZ	NC	NORTH CAROLINA	WASHINGTON	NC	PLYMOUTH	PLYMOUTH MUNI
HELIPORT	0NC3	NC	NORTH CAROLINA	WASHINGTON	NC	PLYMOUTH	WASHINGTON COUNTY HOSPITAL
AIRPORT	1NC4	NC	NORTH CAROLINA	JONES	NC	POLLOCKSVILLE	BELL STRIP
AIRPORT	13NC	NC	NORTH CAROLINA	JONES	NC	POLLOCKSVILLE	OAK GROVE MCOLF
AIRPORT	NC72	NC	NORTH CAROLINA	JOHNSTON	NC	PRINCETON	HINTON FIELD
HELIPORT	9NC6	NC	NORTH CAROLINA	HOKE	NC	RAEFORD	HOKE COMMUNITY HOSPITAL
AIRPORT	5W4	NC	NORTH CAROLINA	HOKE	NC	RAEFORD	P K AIRPARK
AIRPORT	NR20	NC	NORTH CAROLINA	HOKE	NC	RAEFORD	RAEFORD WEST
AIRPORT	94NC	NC	NORTH CAROLINA	HOKE	NC	RAEFORD	VIKING
HELIPORT	3NC2	NC	NORTH CAROLINA	WAKE	NC	RALEIGH	GARNER ROAD
HELIPORT	96NC	NC	NORTH CAROLINA	WAKE	NC	RALEIGH	RALEIGH
HELIPORT	2NC3	NC	NORTH CAROLINA	WAKE	NC	RALEIGH	SKY-5
AIRPORT	5W5	NC	NORTH CAROLINA	WAKE	NC	RALEIGH	TRIPLE W
HELIPORT	0NC4	NC	NORTH CAROLINA	WAKE	NC	RALEIGH	WAKE MEDICAL CENTER
HELIPORT	80NR	NC	NORTH CAROLINA	ALAMANCE	NC	RALEIGH	WAKEMED NORTH HOSPITAL
AIRPORT	RDU	NC	NORTH CAROLINA	WAKE	NC	RALEIGH/DURHAM	RALEIGH-DURHAM INTL
AIRPORT	09NR	NC	NORTH CAROLINA	RANDOLPH	NC	RAMSEUR	DAKOTA AIR RANCH
AIRPORT	NC13	NC	NORTH CAROLINA	RANDOLPH	NC	RAMSEUR	YORKS FIELD
AIRPORT	19NC	NC	NORTH CAROLINA	NASH	NC	RED OAK	DOUBLE S
AIRPORT	9NR8	NC	NORTH CAROLINA	ROBESON	NC	RED SPRINGS	BUIE FIELD
AIRPORT	NC37	NC	NORTH CAROLINA	ROCKINGHAM	NC	REIDSVILLE	MOUNTAIN VIEW AERODROME
AIRPORT	SIF	NC	NORTH CAROLINA	ROCKINGHAM	NC	REIDSVILLE	ROCKINGHAM COUNTY NC SHILOH
AIRPORT	6A5	NC	NORTH CAROLINA	ROCKINGHAM	NC	REIDSVILLE	WARF
HELIPORT	NC51	NC	NORTH CAROLINA	HALIFAX	NC	ROANOKE RAPIDS	HALIFAX RGNL MEDICAL CENTER
AIRPORT	IXA	NC	NORTH CAROLINA	HALIFAX	NC	ROANOKE RAPIDS	HALIFAX-NORTHAMPTON RGNL
HELIPORT	92NR	NC	NORTH CAROLINA	RICHMOND	NC	ROCKINGHAM	FIRSTHEALTH RICHMOND MEMORIAL HOSPITAL
AIRPORT	RCZ	NC	NORTH CAROLINA	RICHMOND	NC	ROCKINGHAM	RICHMOND COUNTY
HELIPORT	0NC5	NC	NORTH CAROLINA	NASH	NC	ROCKY MOUNT	NASH GENERAL HOSPITAL
AIRPORT	RWI	NC	NORTH CAROLINA	NASH	NC	ROCKY MOUNT	ROCKY MOUNT-WILSON RGNL
HELIPORT	00NR	NC	NORTH CAROLINA	DARE	NC	RODANTHE	RODANTHE DARE COUNTY
AIRPORT	87NC	NC	NORTH CAROLINA	CUMBERLAND	NC	ROSEBORO	BROCKS
HELIPORT	7NC6	NC	NORTH CAROLINA	SAMPSON	NC	ROSEBORO	ROSEBORO FIRE DEPARTMENT
AIRPORT	8NC	NC	NORTH CAROLINA	ROBESON	NC	ROWLAND	ADAMS
AIRPORT	NC40	NC	NORTH CAROLINA	PERSON	NC	ROXBORO	HOLEMAN FIELD
HELIPORT	8NR6	NC	NORTH CAROLINA	ALAMANCE	NC	ROXBORO	PERSON MEMORIAL HOSPITAL
AIRPORT	TDF	NC	NORTH CAROLINA	PERSON	NC	ROXBORO	RALEIGH RGNL AT PERSON COUNTY
AIRPORT	38NC	NC	NORTH CAROLINA	ROCKINGHAM	NC	RUFFIN	BHH AVIATION
AIRPORT	28NR	NC	NORTH CAROLINA	RUTHERFORD	NC	RUTHERFORDTON	DRY POND
AIRPORT	58NC	NC	NORTH CAROLINA	RUTHERFORD	NC	RUTHERFORDTON	FOX HAVEN PLANTATION
HELIPORT	39NC	NC	NORTH CAROLINA	RUTHERFORD	NC	RUTHERFORDTON	REBEL FIELD
AIRPORT	FQD	NC	NORTH CAROLINA	RUTHERFORD	NC	RUTHERFORDTON	RUTHERFORD CO - MARCHMAN FIELD
AIRPORT	9NR7	NC	NORTH CAROLINA	SAMPSON	NC	SALEMBURG	TRIPLE F AIRPARK
AIRPORT	88NC	NC	NORTH CAROLINA	ROWAN	NC	SALISBURY	CORRIHER FIELD
AIRPORT	RUQ	NC	NORTH CAROLINA	ROWAN	NC	SALISBURY	MID-CAROLINA RGNL
HELIPORT	NC46	NC	NORTH CAROLINA	ROWAN	NC	SALISBURY	SALISBURY V A MEDICAL CENTER
AIRPORT	NC93	NC	NORTH CAROLINA	ROWAN	NC	SALISBURY	SOUTH RIVER
HELIPORT	NR35	NC	NORTH CAROLINA	LEE	NC	SANFORD	CENTRAL CAROLINA HOSPITAL
AIRPORT	NC00	NC	NORTH CAROLINA	LEE	NC	SANFORD	MORETZ RIVERSIDE LANDING
AIRPORT	82NC	NC	NORTH CAROLINA	HARNETT	NC	SANFORD	PINEVIEW AIR
AIRPORT	TTA	NC	NORTH CAROLINA	LEE	NC	SANFORD	RALEIGH EXEC JETPORT AT SANFORD-LEE COUNTY
HELIPORT	0NC6	NC	NORTH CAROLINA	HALIFAX	NC	SCOTLAND NECK	OUR COMMUNITY HOSPITAL
AIRPORT	2NC7	NC	NORTH CAROLINA	HALIFAX	NC	SCOTLAND NECK	SCOTLAND NECK EAST
AIRPORT	NC66	NC	NORTH CAROLINA	HALIFAX	NC	SCOTLAND NECK	VENTOSA PLANTATION
AIRPORT	45NC	NC	NORTH CAROLINA	NORTHAMPTON	NC	SEABOARD	GLOVER
AIRPORT	NC97	NC	NORTH CAROLINA	CLEVELAND	NC	SHELBY	DIRT DOBBER'S GRASS STRIP
AIRPORT	EHO	NC	NORTH CAROLINA	CLEVELAND	NC	SHELBY	SHELBY-CLEVELAND COUNTY RGNL
AIRPORT	20NC	NC	NORTH CAROLINA	CATAWBA	NC	SHERRILLS FORD	MOUNTAIN VIEW
AIRPORT	8NC6	NC	NORTH CAROLINA	CHATHAM	NC	SILER CITY	BROOKS FIELD
AIRPORT	22NC	NC	NORTH CAROLINA	CHATHAM	NC	SILER CITY	FLINT RIDGE
AIRPORT	SCR	NC	NORTH CAROLINA	CHATHAM	NC	SILER CITY	SILER CITY MUNI
AIRPORT	NC73	NC	NORTH CAROLINA	HYDE	NC	SLADESVILLE	HODGES FARM
HELIPORT	NC23	NC	NORTH CAROLINA	JOHNSTON	NC	SMITHFIELD	JOHNSTON MEMORIAL HOSPITAL
AIRPORT	JNX	NC	NORTH CAROLINA	JOHNSTON	NC	SMITHFIELD	JOHNSTON RGNL
HELIPORT	27NC	NC	NORTH CAROLINA	BRUNSWICK	NC	SOUTHPORT	BRUNSWICK MEDIA CENTER
HELIPORT	NR15	NC	NORTH CAROLINA	ALAMANCE	NC	SOUTHPORT	BRUNSWICK NUCLEAR PLANT HELIPAD
HELIPORT	11NR	NC	NORTH CAROLINA	ALAMANCE	NC	SOUTHPORT	DOSHER HELIPORT
AIRPORT	3NC7	NC	NORTH CAROLINA	ALLEGHANY	NC	SPARTA	MAXWELL
AIRPORT	42NC	NC	NORTH CAROLINA	FRANKLIN	NC	SPRING HOPE	SPRING PATHS
AIRPORT	7A8	NC	NORTH CAROLINA	AVERY	NC	SPRUCE PINE	AVERY COUNTY/MORRISON FIELD/
AIRPORT	06NC	NC	NORTH CAROLINA	ROBESON	NC	ST. PAULS	TAILWINDS
AIRPORT	43A	NC	NORTH CAROLINA	MONTGOMERY	NC	STAR	MONTGOMERY COUNTY
HELIPORT	22NA	NC	NORTH CAROLINA	IREDELL	NC	STATESVILLE	DAVIS RGNL
AIRPORT	NC15	NC	NORTH CAROLINA	IREDELL	NC	STATESVILLE	RAEFORD RHYNE AIRPARK
AIRPORT	SVH	NC	NORTH CAROLINA	IREDELL	NC	STATESVILLE	STATESVILLE RGNL
AIRPORT	NC09	NC	NORTH CAROLINA	IREDELL	NC	STATESVILLE	STONERIVER
AIRPORT	3NC5	NC	NORTH CAROLINA	IREDELL	NC	STONY POINT	FLYING BJ
HELIPORT	40NC	NC	NORTH CAROLINA	GATES	NC	SUNBURY	SUNBURY FIRE DEP
AIRPORT	NC43	NC	NORTH CAROLINA	BRUNSWICK	NC	SUPPLY	BEAR PEN
HELIPORT	12NR	NC	NORTH CAROLINA	ALAMANCE	NC	SUPPLY	BRUNSWICK NOVANT MEDICAL CENTER
AIRPORT	NJM	NC	NORTH CAROLINA	CARTERET	NC	SWANSBORO	BOGUE FIELD MCALF
AIRPORT	24A	NC	NORTH CAROLINA	JACKSON	NC	SYLVA	JACKSON COUNTY
AIRPORT	81NC	NC	NORTH CAROLINA	COLUMBUS	NC	TABOR CITY	COX FIELD
AIRPORT	ETC	NC	NORTH CAROLINA	EDGECOMBE	NC	TARBORO	TARBORO-EDGECOMBE
HELIPORT	5NC6	NC	NORTH CAROLINA	EDGECOMBE	NC	TARBORO	TARBORO-EDGECOMBE COUNTY
HELIPORT	50NR	NC	NORTH CAROLINA	EDGECOMBE	NC	TARBORO	VIDANT EDGECOMBE HOSPITAL
AIRPORT	NC59	NC	NORTH CAROLINA	ALEXANDER	NC	TAYLORSVILLE	ALEXANDER COUNTY
AIRPORT	6NC4	NC	NORTH CAROLINA	ALEXANDER	NC	TAYLORSVILLE	BROWN
AIRPORT	NC58	NC	NORTH CAROLINA	ALEXANDER	NC	TAYLORSVILLE	GRYDER-TEAGUE
AIRPORT	NR04	NC	NORTH CAROLINA	ALEXANDER	NC	TAYLORSVILLE	SOUTHERN SKIES
AIRPORT	NC2	NC	NORTH CAROLINA	ALEXANDER	NC	TAYLORSVILLE	TAYLORSVILLE
AIRPORT	N97	NC	NORTH CAROLINA	DAVIDSON	NC	THOMASVILLE	HIATT
AIRPORT	NC31	NC	NORTH CAROLINA	RANDOLPH	NC	THOMASVILLE	QUIET ACRES
AIRPORT	NR37	NC	NORTH CAROLINA	ALAMANCE	NC	TRENTON	SUTER FIELD
HELIPORT	NC62	NC	NORTH CAROLINA	MONTGOMERY	NC	TROY	BIRDS NEST
AIRPORT	56NC	NC	NORTH CAROLINA	POLK	NC	TRYON	WHEAT FIELD
HELIPORT	37NC	NC	NORTH CAROLINA	BURKE	NC	VALDESE	VALDESE GENERAL HOSPITAL
AIRPORT	AFP	NC	NORTH CAROLINA	ANSON	NC	WADESBORO	ANSON COUNTY - JEFF CLOUD FIELD
HELIPORT	15NR	NC	NORTH CAROLINA	ANSON	NC	WADESBORO	ANSON HOSPITAL
AIRPORT	ACZ	NC	NORTH CAROLINA	PENDER	NC	WALLACE	HENDERSON FIELD
AIRPORT	NC48	NC	NORTH CAROLINA	DUPLIN	NC	WALLACE	SAFE FIELD
AIRPORT	13NR	NC	NORTH CAROLINA	STOKES	NC	WALNUT COVE	DUSENBURY FIELD
AIRPORT	7NC7	NC	NORTH CAROLINA	STOKES	NC	WALNUT COVE	LEWIS AIRSTRIP
AIRPORT	N63	NC	NORTH CAROLINA	STOKES	NC	WALNUT COVE	MEADOW BROOK FIELD
HELIPORT	NR84	NC	NORTH CAROLINA	WARREN	NC	WARRENTON	WARREN RECREATIONAL COMPLEX
AIRPORT	OCW	NC	NORTH CAROLINA	BEAUFORT	NC	WASHINGTON	WASHINGTON-WARREN
HELIPORT	20NR	NC	NORTH CAROLINA	UNION	NC	WAXHAW	CHS WAXHAW
AIRPORT	2NC1	NC	NORTH CAROLINA	UNION	NC	WAXHAW	HAWK'S KNOLL
AIRPORT	07NC	NC	NORTH CAROLINA	UNION	NC	WAXHAW	HAWKS MEADOW
AIRPORT	N52	NC	NORTH CAROLINA	UNION	NC	WAXHAW	JAARS-TOWNSEND
AIRPORT	NC21	NC	NORTH CAROLINA	UNION	NC	WEDDINGTON	AERO PLANTATION
AIRPORT	74NC	NC	NORTH CAROLINA	PAMLICO	NC	WHARTONVILLE	BENTON FARM
AIRPORT	6NC5	NC	NORTH CAROLINA	EDGECOMBE	NC	WHITAKERS	THOMPSON FARMS
AIRPORT	NC86	NC	NORTH CAROLINA	BLADEN	NC	WHITE OAK	ROCKING A FARM
AIRPORT	NR82	NC	NORTH CAROLINA	COLUMBUS	NC	WHITEVILLE	CAROLINA BAY
AIRPORT	CPC	NC	NORTH CAROLINA	COLUMBUS	NC	WHITEVILLE	COLUMBUS COUNTY MUNI
ULTRALIGHT	85NC	NC	NORTH CAROLINA	JACKSON	NC	WHITTIER	REAGANS ROOST
AIRPORT	MCZ	NC	NORTH CAROLINA	MARTIN	NC	WILLIAMSTON	MARTIN COUNTY
HELIPORT	01NR	NC	NORTH CAROLINA	ALAMANCE	NC	WILMINGTON	MCGEE 01
HELIPORT	45NR	NC	NORTH CAROLINA	NEW HANOVER	NC	WILMINGTON	NHRMC-ED NORTH
AIRPORT	ILM	NC	NORTH CAROLINA	NEW HANOVER	NC	WILMINGTON	WILMINGTON INTL
AIRPORT	W03	NC	NORTH CAROLINA	WILSON	NC	WILSON	WILSON INDUSTRIAL AIR CENTER
HELIPORT	NR17	NC	NORTH CAROLINA	WILSON	NC	WILSON	WILSON MEDICAL CENTER
HELIPORT	8NC0	NC	NORTH CAROLINA	BERTIE	NC	WINDSOR	VIDANT BERTIE HOSPITAL
AIRPORT	54NC	NC	NORTH CAROLINA	PERQUIMANS	NC	WINFALL	DILLARD
AIRPORT	1NC6	NC	NORTH CAROLINA	UNION	NC	WINGATE	ARANT
